location,landmark,state,country,lon_location,lat_location,type,ratings,total_reviews
Red Kitchen,Piazza del Plebiscito,Campania,Italy,19.525426,34.794507,restaurant,4.5,1832
Vintage Table,Piazza del Plebiscito,Campania,Italy,19.523955,34.7926,restaurant,3.9,332
Vibrant Plate,Piazza del Plebiscito,Campania,Italy,19.525474,34.791394,restaurant,4.4,502
Crispy Steakhouse,Piazza del Plebiscito,Campania,Italy,19.523739,34.792239,restaurant,5.0,1224
Vibrant Grill,Piazza del Plebiscito,Campania,Italy,19.522881,34.791439,restaurant,4.5,923
Modern Fork,Piazza del Plebiscito,Campania,Italy,19.525555,34.791392,restaurant,4.9,1320
Red Oven,Piazza del Plebiscito,Campania,Italy,19.522465,34.793424,restaurant,4.9,2958
Spicy Diner,Piazza del Plebiscito,Campania,Italy,19.522879,34.794608,restaurant,3.9,1856
Blue Brasserie,Piazza del Plebiscito,Campania,Italy,19.522722,34.794546,restaurant,3.9,229
Castel dell Ovo,Castel dell Ovo,Campania,Italy,19.436538,35.995767,place,4.6,138575
Tranquil Retreat,Castel dell Ovo,Campania,Italy,19.437012,35.996168,hotel,4.1,4047
Solar Palace,Castel dell Ovo,Campania,Italy,19.438408,35.994559,hotel,4.3,1918
Heritage Boutique,Castel dell Ovo,Campania,Italy,19.436848,35.99597,hotel,4.4,519
Ocean Palace,Castel dell Ovo,Campania,Italy,19.435988,35.995884,hotel,4.6,2638
Diamond Spa,Castel dell Ovo,Campania,Italy,19.436588,35.994869,hotel,4.9,1044
Grand Villa,Castel dell Ovo,Campania,Italy,19.434805,35.995883,hotel,3.8,2308
Grand Plaza,Castel dell Ovo,Campania,Italy,19.436143,35.993949,hotel,3.7,3561
Silver Retreat,Castel dell Ovo,Campania,Italy,19.436945,35.995926,hotel,3.9,697
Emerald Retreat,Castel dell Ovo,Campania,Italy,19.434655,35.996531,hotel,4.8,3698
Royal Haven,Castel dell Ovo,Campania,Italy,19.43521,35.996015,hotel,3.7,3321
Royal Boutique,Castel dell Ovo,Campania,Italy,19.434797,35.994759,hotel,3.9,2440
Solar Hotel,Castel dell Ovo,Campania,Italy,19.436984,35.997659,hotel,4.6,3999
Gourmet Fork,Castel dell Ovo,Campania,Italy,19.435926,35.994449,restaurant,4.6,82
The Rustic Eatery,Castel dell Ovo,Campania,Italy,19.434826,35.995231,restaurant,4.5,1025
Gourmet Plate,Castel dell Ovo,Campania,Italy,19.43584,35.995959,restaurant,4.0,1982
Red Tavern,Castel dell Ovo,Campania,Italy,19.438306,35.993862,restaurant,4.0,2183
Signature Brasserie,Castel dell Ovo,Campania,Italy,19.436517,35.997472,restaurant,4.1,2451
Sweet Tavern,Castel dell Ovo,Campania,Italy,19.435211,35.994264,restaurant,4.4,556
Vibrant Lounge,Castel dell Ovo,Campania,Italy,19.437473,35.994088,restaurant,4.1,2723
Modern Kitchen,Castel dell Ovo,Campania,Italy,19.43772,35.993988,restaurant,4.1,637
Prime Kitchen,Castel dell Ovo,Campania,Italy,19.436084,35.995913,restaurant,4.1,966
Prime Grill,Castel dell Ovo,Campania,Italy,19.43718,35.995304,restaurant,4.2,1991
Bella Cafe,Castel dell Ovo,Campania,Italy,19.438402,35.996138,restaurant,4.1,2021
Green Eatery,Castel dell Ovo,Campania,Italy,19.435227,35.99432,restaurant,4.9,661
Blue Grotto,Blue Grotto,Campania,Italy,19.920098,34.742856,place,4.6,169744
Crest Hotel,Blue Grotto,Campania,Italy,19.921084,34.74149,hotel,4.7,1876
Pinnacle Boutique,Blue Grotto,Campania,Italy,19.918819,34.741455,hotel,4.1,4186
Sapphire Haven,Blue Grotto,Campania,Italy,19.9207,34.744552,hotel,3.8,2329
Pinnacle Suites,Blue Grotto,Campania,Italy,19.920784,34.741142,hotel,3.5,4255
Prestige Chateau,Blue Grotto,Campania,Italy,19.921305,34.743637,hotel,4.3,783
Golden Lodge,Blue Grotto,Campania,Italy,19.920971,34.743153,hotel,4.6,1265
Majestic Palace,Blue Grotto,Campania,Italy,19.919218,34.744106,hotel,4.2,1954
Sapphire Inn,Blue Grotto,Campania,Italy,19.919523,34.743266,hotel,3.7,4263
Solar Suites,Blue Grotto,Campania,Italy,19.919009,34.74098,hotel,4.4,2244
Grand Villa,Blue Grotto,Campania,Italy,19.920569,34.741,hotel,4.7,1543
Pinnacle Haven,Blue Grotto,Campania,Italy,19.920542,34.742486,hotel,4.1,779
Silver Chateau,Blue Grotto,Campania,Italy,19.9192,34.742254,hotel,4.6,2653
Sweet Cantina,Blue Grotto,Campania,Italy,19.919234,34.743788,restaurant,4.9,1947
Green Brasserie,Blue Grotto,Campania,Italy,19.921784,34.742813,restaurant,4.0,996
Vibrant Grill,Blue Grotto,Campania,Italy,19.918915,34.74406,restaurant,4.0,2808
Vintage Tavern,Blue Grotto,Campania,Italy,19.91951,34.744812,restaurant,4.4,1443
Urban Plate,Blue Grotto,Campania,Italy,19.918467,34.744732,restaurant,3.9,1644
Green Kitchen,Blue Grotto,Campania,Italy,19.919418,34.741311,restaurant,4.2,1611
Vintage Bite,Blue Grotto,Campania,Italy,19.920877,34.743317,restaurant,4.8,193
Modern Plate,Blue Grotto,Campania,Italy,19.919515,34.741284,restaurant,4.2,2694
Hidden Tavern,Blue Grotto,Campania,Italy,19.918445,34.743015,restaurant,4.1,1669
Red Oven,Blue Grotto,Campania,Italy,19.918766,34.743385,restaurant,3.8,893
Spicy Fork,Blue Grotto,Campania,Italy,19.919439,34.74306,restaurant,4.6,1044
Hidden House,Blue Grotto,Campania,Italy,19.921013,34.741188,restaurant,4.0,2761
Naples National Archaeological Museum,Naples National Archaeological Museum,Campania,Italy,18.469454,37.492348,place,4.8,77148
Pinnacle Suites,Naples National Archaeological Museum,Campania,Italy,18.467983,37.49068,hotel,4.9,4524
Tranquil Plaza,Naples National Archaeological Museum,Campania,Italy,18.471448,37.493748,hotel,4.7,422
Crest Spa,Naples National Archaeological Museum,Campania,Italy,18.471301,37.491935,hotel,5.0,4657
Summit Suites,Naples National Archaeological Museum,Campania,Italy,18.470237,37.492918,hotel,3.5,4037
Summit Chateau,Naples National Archaeological Museum,Campania,Italy,18.46752,37.492838,hotel,3.9,4522
Solar Manor,Naples National Archaeological Museum,Campania,Italy,18.469084,37.491261,hotel,4.4,3811
Ocean Palace,Naples National Archaeological Museum,Campania,Italy,18.468705,37.492065,hotel,3.8,4763
Sunset Resort,Naples National Archaeological Museum,Campania,Italy,18.470499,37.492644,hotel,5.0,1154
Lunar Spa,Naples National Archaeological Museum,Campania,Italy,18.469927,37.49245,hotel,3.8,1656
Emerald Inn,Naples National Archaeological Museum,Campania,Italy,18.468733,37.49361,hotel,4.9,3123
Crest Palace,Naples National Archaeological Museum,Campania,Italy,18.468216,37.492819,hotel,3.9,4201
Aurora Spa,Naples National Archaeological Museum,Campania,Italy,18.470431,37.491112,hotel,3.7,769
The Rustic Table,Naples National Archaeological Museum,Campania,Italy,18.470829,37.493251,restaurant,4.8,857
Blue Cantina,Naples National Archaeological Museum,Campania,Italy,18.46826,37.491296,restaurant,3.9,450
Gourmet Bistro,Naples National Archaeological Museum,Campania,Italy,18.470099,37.491857,restaurant,5.0,1438
Gourmet Kitchen,Naples National Archaeological Museum,Campania,Italy,18.467827,37.493343,restaurant,4.9,1414
Mellow Room,Naples National Archaeological Museum,Campania,Italy,18.469874,37.490937,restaurant,4.7,2486
Crispy Spoon,Naples National Archaeological Museum,Campania,Italy,18.469344,37.490953,restaurant,3.9,110
Urban Diner,Naples National Archaeological Museum,Campania,Italy,18.467468,37.492169,restaurant,4.0,214
Cozy Brasserie,Naples National Archaeological Museum,Campania,Italy,18.470425,37.493656,restaurant,4.2,2753
Urban Kitchen,Naples National Archaeological Museum,Campania,Italy,18.468213,37.492601,restaurant,4.5,1054
The Rustic Bite,Naples National Archaeological Museum,Campania,Italy,18.467925,37.49389,restaurant,4.1,2170
Hidden Bistro,Naples National Archaeological Museum,Campania,Italy,18.46957,37.492987,restaurant,4.7,2602
Bella Diner,Naples National Archaeological Museum,Campania,Italy,18.470268,37.491592,restaurant,4.4,643
Positano Village,Positano Village,Campania,Italy,18.866727,35.436826,place,4.7,410591
Solar Residences,Positano Village,Campania,Italy,18.865069,35.437482,hotel,4.2,4676
Heritage Haven,Positano Village,Campania,Italy,18.867222,35.438618,hotel,3.8,1135
Ocean Hotel,Positano Village,Campania,Italy,18.868112,35.438097,hotel,3.6,3064
Summit Hotel,Positano Village,Campania,Italy,18.867755,35.434849,hotel,4.8,4115
Oasis Spa,Positano Village,Campania,Italy,18.867958,35.436036,hotel,3.5,1365
Aurora Villa,Positano Village,Campania,Italy,18.867526,35.437153,hotel,4.9,3420
Emerald Resort,Positano Village,Campania,Italy,18.868102,35.436533,hotel,5.0,513
Crystal Resort,Positano Village,Campania,Italy,18.867141,35.436066,hotel,4.4,2381
Crest Boutique,Positano Village,Campania,Italy,18.865286,35.438486,hotel,4.6,2052
Oasis Chateau,Positano Village,Campania,Italy,18.865385,35.435144,hotel,4.5,2935
Golden Suites,Positano Village,Campania,Italy,18.864779,35.438601,hotel,3.8,1143
Sapphire Hotel,Positano Village,Campania,Italy,18.868631,35.43666,hotel,4.4,2338
Bella Bar & Grill,Positano Village,Campania,Italy,18.868356,35.438098,restaurant,4.1,2079
Signature Eatery,Positano Village,Campania,Italy,18.868463,35.437945,restaurant,4.7,927
Golden Table,Positano Village,Campania,Italy,18.868697,35.434863,restaurant,3.9,2977
Blue Tavern,Positano Village,Campania,Italy,18.866777,35.438611,restaurant,4.7,2036
Signature Oven,Positano Village,Campania,Italy,18.865527,35.435477,restaurant,4.4,2283
Urban Cantina,Positano Village,Campania,Italy,18.865772,35.43579,restaurant,3.9,183
Cozy Cantina,Positano Village,Campania,Italy,18.865136,35.435673,restaurant,4.5,467
Vintage Brasserie,Positano Village,Campania,Italy,18.864751,35.437102,restaurant,4.4,759
Hidden Oven,Positano Village,Campania,Italy,18.868684,35.435661,restaurant,4.4,608
Sweet Cafe,Positano Village,Campania,Italy,18.865584,35.438753,restaurant,4.1,1244
Green Eatery,Positano Village,Campania,Italy,18.868361,35.435351,restaurant,3.9,548
Sweet Grill,Positano Village,Campania,Italy,18.865761,35.435925,restaurant,4.9,1537
Villa Rufolo,Villa Rufolo,Campania,Italy,19.438097,35.315061,place,4.7,239613
Crest Resort,Villa Rufolo,Campania,Italy,19.437905,35.313111,hotel,4.4,1339
Silver Suites,Villa Rufolo,Campania,Italy,19.437525,35.313558,hotel,4.0,1121
Solar Haven,Villa Rufolo,Campania,Italy,19.436209,35.314305,hotel,4.7,4711
Lunar Hotel,Villa Rufolo,Campania,Italy,19.439631,35.315853,hotel,3.9,921
Crest Plaza,Villa Rufolo,Campania,Italy,19.437838,35.314708,hotel,4.9,185
Crest Spa,Villa Rufolo,Campania,Italy,19.439159,35.313661,hotel,4.8,4644
Sapphire Resort,Villa Rufolo,Campania,Italy,19.437999,35.316032,hotel,4.4,941
Aurora Manor,Villa Rufolo,Campania,Italy,19.437878,35.316594,hotel,4.6,1038
Aurora Plaza,Villa Rufolo,Campania,Italy,19.436686,35.315027,hotel,4.9,4619
Pinnacle Plaza,Villa Rufolo,Campania,Italy,19.437401,35.315824,hotel,4.1,3604
Sapphire Palace,Villa Rufolo,Campania,Italy,19.438351,35.316739,hotel,4.5,428
Oasis Villa,Villa Rufolo,Campania,Italy,19.436829,35.316876,hotel,4.9,2536
Bella Brasserie,Villa Rufolo,Campania,Italy,19.437739,35.316962,restaurant,4.0,2974
Blue Tavern,Villa Rufolo,Campania,Italy,19.437261,35.314314,restaurant,4.2,1902
Savory Fork,Villa Rufolo,Campania,Italy,19.438769,35.31705,restaurant,3.9,2058
Red Diner,Villa Rufolo,Campania,Italy,19.438748,35.315108,restaurant,5.0,2810
Sweet Kitchen,Villa Rufolo,Campania,Italy,19.438186,35.313999,restaurant,4.0,239
Red Tavern,Villa Rufolo,Campania,Italy,19.439891,35.314739,restaurant,4.9,1332
Prime Fork,Villa Rufolo,Campania,Italy,19.43673,35.315682,restaurant,5.0,1996
Vintage Steakhouse,Villa Rufolo,Campania,Italy,19.436635,35.316242,restaurant,4.5,228
Savory Grill,Villa Rufolo,Campania,Italy,19.439325,35.313251,restaurant,3.8,831
Modern House,Villa Rufolo,Campania,Italy,19.4369,35.316742,restaurant,4.5,122
Sweet Plate,Villa Rufolo,Campania,Italy,19.438986,35.315608,restaurant,4.8,849
Gourmet Fork,Villa Rufolo,Campania,Italy,19.436819,35.315071,restaurant,4.8,2556
Valley of the Temples,Valley of the Temples,Sicily,Italy,11.136639,39.133508,place,4.6,74352
Crystal Resort,Valley of the Temples,Sicily,Italy,11.136868,39.131712,hotel,4.4,3100
Royal Plaza,Valley of the Temples,Sicily,Italy,11.135779,39.134492,hotel,4.1,3224
Golden Spa,Valley of the Temples,Sicily,Italy,11.135723,39.135379,hotel,4.4,369
Heritage Plaza,Valley of the Temples,Sicily,Italy,11.1373,39.135413,hotel,4.0,3368
Crest Boutique,Valley of the Temples,Sicily,Italy,11.136031,39.132038,hotel,4.8,2148
Oasis Hotel,Valley of the Temples,Sicily,Italy,11.138296,39.134873,hotel,3.9,629
Golden Suites,Valley of the Temples,Sicily,Italy,11.137783,39.131986,hotel,4.3,3692
Oasis Chateau,Valley of the Temples,Sicily,Italy,11.138408,39.134512,hotel,3.6,320
Silver Residences,Valley of the Temples,Sicily,Italy,11.134664,39.133627,hotel,4.0,3432
Pearl Spa,Valley of the Temples,Sicily,Italy,11.137188,39.132329,hotel,4.2,2067
Tranquil Resort,Valley of the Temples,Sicily,Italy,11.137312,39.133568,hotel,3.8,2753
Crystal Spa,Valley of the Temples,Sicily,Italy,11.137965,39.135292,hotel,3.8,482
Urban Lounge,Valley of the Temples,Sicily,Italy,11.138494,39.132127,restaurant,5.0,279
Prime Lounge,Valley of the Temples,Sicily,Italy,11.135157,39.13472,restaurant,3.8,1059
Green Brasserie,Valley of the Temples,Sicily,Italy,11.136518,39.13511,restaurant,3.9,420
Vintage Room,Valley of the Temples,Sicily,Italy,11.136377,39.133944,restaurant,3.8,2977
Blue Room,Valley of the Temples,Sicily,Italy,11.137064,39.132583,restaurant,3.8,1428
Golden Steakhouse,Valley of the Temples,Sicily,Italy,11.13598,39.134542,restaurant,4.5,2399
Bella Cantina,Valley of the Temples,Sicily,Italy,11.138561,39.135425,restaurant,4.7,326
Red Cantina,Valley of the Temples,Sicily,Italy,11.137251,39.133064,restaurant,3.9,2341
Sweet Room,Valley of the Temples,Sicily,Italy,11.136394,39.134304,restaurant,4.6,620
Little House,Valley of the Temples,Sicily,Italy,11.138417,39.132854,restaurant,4.9,489
Red Fork,Valley of the Temples,Sicily,Italy,11.137119,39.132552,restaurant,4.4,2558
Hidden Room,Valley of the Temples,Sicily,Italy,11.134792,39.133044,restaurant,4.1,104
Mount Etna,Mount Etna,Sicily,Italy,9.749757,37.768742,place,4.9,469885
Lunar Suites,Mount Etna,Sicily,Italy,9.751662,37.770385,hotel,3.7,1719
Pearl Chateau,Mount Etna,Sicily,Italy,9.74875,37.767545,hotel,4.7,4475
Crystal Inn,Mount Etna,Sicily,Italy,9.747881,37.769406,hotel,4.6,3264
Sapphire Chateau,Mount Etna,Sicily,Italy,9.748788,37.767809,hotel,4.3,3419
Summit Residences,Mount Etna,Sicily,Italy,9.748965,37.770636,hotel,3.6,2789
Summit Haven,Mount Etna,Sicily,Italy,9.75126,37.769284,hotel,3.7,995
Tranquil Chateau,Mount Etna,Sicily,Italy,9.749203,37.768607,hotel,3.5,4087
Lunar Resort,Mount Etna,Sicily,Italy,9.750521,37.769092,hotel,4.2,339
Velvet Resort,Mount Etna,Sicily,Italy,9.749451,37.769419,hotel,3.7,3701
Golden Manor,Mount Etna,Sicily,Italy,9.75118,37.768313,hotel,4.4,1457
Velvet Palace,Mount Etna,Sicily,Italy,9.75156,37.767804,hotel,4.8,3687
Summit Retreat,Mount Etna,Sicily,Italy,9.748024,37.768646,hotel,4.0,3315
The Rustic Spoon,Mount Etna,Sicily,Italy,9.75102,37.766874,restaurant,4.0,513
Mellow House,Mount Etna,Sicily,Italy,9.750474,37.769721,restaurant,4.9,2892
Vintage Spoon,Mount Etna,Sicily,Italy,9.749442,37.769927,restaurant,4.6,2874
Golden Table,Mount Etna,Sicily,Italy,9.749984,37.769393,restaurant,4.2,334
Sweet Oven,Mount Etna,Sicily,Italy,9.748324,37.768488,restaurant,4.3,2433
Red Plate,Mount Etna,Sicily,Italy,9.749144,37.767305,restaurant,4.3,604
Classic Table,Mount Etna,Sicily,Italy,9.749764,37.769261,restaurant,4.9,1175
Cozy Eatery,Mount Etna,Sicily,Italy,9.748473,37.76735,restaurant,4.4,1625
Spicy Grill,Mount Etna,Sicily,Italy,9.750101,37.768828,restaurant,4.3,2210
Vibrant Spoon,Mount Etna,Sicily,Italy,9.748051,37.767838,restaurant,4.6,1141
Little Brasserie,Mount Etna,Sicily,Italy,9.750692,37.76767,restaurant,5.0,224
Vintage Cafe,Mount Etna,Sicily,Italy,9.750737,37.769338,restaurant,4.5,1879
Teatro Antico di Taormina,Teatro Antico di Taormina,Sicily,Italy,7.828557,37.913945,place,4.6,104663
Sapphire Haven,Teatro Antico di Taormina,Sicily,Italy,7.828997,37.915857,hotel,4.3,4223
Crystal Plaza,Teatro Antico di Taormina,Sicily,Italy,7.827722,37.914279,hotel,4.4,1479
Heritage Suites,Teatro Antico di Taormina,Sicily,Italy,7.828057,37.915366,hotel,3.6,1915
Silver Plaza,Teatro Antico di Taormina,Sicily,Italy,7.83052,37.913151,hotel,3.5,4295
Solar Boutique,Teatro Antico di Taormina,Sicily,Italy,7.826833,37.913989,hotel,4.9,1148
Emerald Haven,Teatro Antico di Taormina,Sicily,Italy,7.826991,37.914304,hotel,4.9,1441
Crystal Resort,Teatro Antico di Taormina,Sicily,Italy,7.827093,37.915642,hotel,4.9,2648
Sunset Resort,Teatro Antico di Taormina,Sicily,Italy,7.830297,37.915339,hotel,4.0,2646
Heritage Retreat,Teatro Antico di Taormina,Sicily,Italy,7.82849,37.915512,hotel,4.4,169
Tranquil Spa,Teatro Antico di Taormina,Sicily,Italy,7.827587,37.914441,hotel,4.4,4469
Emerald Resort,Teatro Antico di Taormina,Sicily,Italy,7.829207,37.91571,hotel,4.7,1524
Pearl Villa,Teatro Antico di Taormina,Sicily,Italy,7.826626,37.91459,hotel,3.8,2902
Classic Bar & Grill,Teatro Antico di Taormina,Sicily,Italy,7.830045,37.913185,restaurant,4.1,2689
Mellow Steakhouse,Teatro Antico di Taormina,Sicily,Italy,7.826863,37.912466,restaurant,4.1,1926
Bella Grill,Teatro Antico di Taormina,Sicily,Italy,7.829342,37.915628,restaurant,3.9,1844
Bella Bar & Grill,Teatro Antico di Taormina,Sicily,Italy,7.827728,37.915537,restaurant,4.3,1201
The Rustic Steakhouse,Teatro Antico di Taormina,Sicily,Italy,7.827271,37.912813,restaurant,4.0,465
Savory Room,Teatro Antico di Taormina,Sicily,Italy,7.82869,37.915457,restaurant,4.6,2501
Sweet Steakhouse,Teatro Antico di Taormina,Sicily,Italy,7.82954,37.914122,restaurant,4.0,1162
Classic Bar & Grill,Teatro Antico di Taormina,Sicily,Italy,7.826781,37.912406,restaurant,4.9,409
Savory House,Teatro Antico di Taormina,Sicily,Italy,7.829662,37.914108,restaurant,4.1,753
Crispy House,Teatro Antico di Taormina,Sicily,Italy,7.830219,37.912364,restaurant,4.9,2613
Vintage Lounge,Teatro Antico di Taormina,Sicily,Italy,7.82914,37.914829,restaurant,4.0,2112
The Rustic Room,Teatro Antico di Taormina,Sicily,Italy,7.830298,37.914172,restaurant,4.3,1484
Palermo Cathedral,Palermo Cathedral,Sicily,Italy,9.993429,40.07206,place,4.7,473486
Grand Hotel,Palermo Cathedral,Sicily,Italy,9.992911,40.071178,hotel,4.7,3667
Summit Resort,Palermo Cathedral,Sicily,Italy,9.99416,40.072032,hotel,4.2,3846
Solar Villa,Palermo Cathedral,Sicily,Italy,9.993209,40.070996,hotel,4.3,2811
Sunset Manor,Palermo Cathedral,Sicily,Italy,9.992466,40.0709,hotel,4.4,3604
Summit Palace,Palermo Cathedral,Sicily,Italy,9.991805,40.070354,hotel,4.3,2385
Tranquil Villa,Palermo Cathedral,Sicily,Italy,9.994537,40.073662,hotel,3.7,3131
Emerald Hotel,Palermo Cathedral,Sicily,Italy,9.993736,40.072326,hotel,4.9,2517
Golden Inn,Palermo Cathedral,Sicily,Italy,9.994134,40.071158,hotel,4.9,2283
Solar Retreat,Palermo Cathedral,Sicily,Italy,9.99308,40.073534,hotel,4.1,935
Ocean Resort,Palermo Cathedral,Sicily,Italy,9.99306,40.071704,hotel,4.3,3895
Grand Villa,Palermo Cathedral,Sicily,Italy,9.991575,40.070258,hotel,4.4,590
Emerald Retreat,Palermo Cathedral,Sicily,Italy,9.995151,40.07325,hotel,4.3,3677
Modern Bistro,Palermo Cathedral,Sicily,Italy,9.993036,40.071496,restaurant,4.5,1407
Urban Kitchen,Palermo Cathedral,Sicily,Italy,9.99336,40.072328,restaurant,3.9,990
Golden House,Palermo Cathedral,Sicily,Italy,9.993615,40.073308,restaurant,4.3,2083
Signature Tavern,Palermo Cathedral,Sicily,Italy,9.995336,40.073697,restaurant,4.6,658
Crispy Spoon,Palermo Cathedral,Sicily,Italy,9.994617,40.070741,restaurant,4.3,833
Spicy Diner,Palermo Cathedral,Sicily,Italy,9.992806,40.072836,restaurant,4.7,2908
Savory Spoon,Palermo Cathedral,Sicily,Italy,9.992869,40.07271,restaurant,4.5,2522
Crispy Bar & Grill,Palermo Cathedral,Sicily,Italy,9.991862,40.072559,restaurant,4.0,1169
Spicy Grill,Palermo Cathedral,Sicily,Italy,9.993521,40.073876,restaurant,4.6,447
Cozy Spoon,Palermo Cathedral,Sicily,Italy,9.99143,40.073591,restaurant,4.3,2867
Golden Diner,Palermo Cathedral,Sicily,Italy,9.991771,40.073635,restaurant,3.9,2858
Signature Steakhouse,Palermo Cathedral,Sicily,Italy,9.992444,40.071426,restaurant,4.1,1998
Syracuse Archaeological Park,Syracuse Archaeological Park,Sicily,Italy,9.852551,39.853759,place,5.0,128370
Emerald Boutique,Syracuse Archaeological Park,Sicily,Italy,9.852638,39.852969,hotel,4.6,3302
Summit Plaza,Syracuse Archaeological Park,Sicily,Italy,9.852738,39.852213,hotel,3.8,1674
Royal Hotel,Syracuse Archaeological Park,Sicily,Italy,9.854117,39.854649,hotel,3.8,3734
Aurora Villa,Syracuse Archaeological Park,Sicily,Italy,9.851483,39.852546,hotel,4.0,393
Heritage Haven,Syracuse Archaeological Park,Sicily,Italy,9.852624,39.853084,hotel,4.7,200
Oasis Residences,Syracuse Archaeological Park,Sicily,Italy,9.854313,39.854914,hotel,4.8,1954
Majestic Plaza,Syracuse Archaeological Park,Sicily,Italy,9.851408,39.853466,hotel,3.6,2580
Sapphire Boutique,Syracuse Archaeological Park,Sicily,Italy,9.852137,39.855365,hotel,4.2,1919
Golden Plaza,Syracuse Archaeological Park,Sicily,Italy,9.850817,39.855321,hotel,4.8,4676
Majestic Retreat,Syracuse Archaeological Park,Sicily,Italy,9.852987,39.853533,hotel,4.0,680
Sunset Inn,Syracuse Archaeological Park,Sicily,Italy,9.851645,39.85414,hotel,5.0,2964
Crest Boutique,Syracuse Archaeological Park,Sicily,Italy,9.851077,39.85215,hotel,3.8,4159
Bella Spoon,Syracuse Archaeological Park,Sicily,Italy,9.852821,39.852861,restaurant,3.9,1417
Green Bar & Grill,Syracuse Archaeological Park,Sicily,Italy,9.852756,39.85341,restaurant,4.8,1207
Vintage Diner,Syracuse Archaeological Park,Sicily,Italy,9.854253,39.855024,restaurant,4.2,1405
Cozy Grill,Syracuse Archaeological Park,Sicily,Italy,9.853942,39.852436,restaurant,4.8,660
Sweet Grill,Syracuse Archaeological Park,Sicily,Italy,9.851649,39.855012,restaurant,3.8,2185
Golden Cafe,Syracuse Archaeological Park,Sicily,Italy,9.85349,39.855376,restaurant,4.0,2427
Spicy Oven,Syracuse Archaeological Park,Sicily,Italy,9.851679,39.85422,restaurant,5.0,488
Signature Tavern,Syracuse Archaeological Park,Sicily,Italy,9.850742,39.855113,restaurant,4.5,525
Crispy Fork,Syracuse Archaeological Park,Sicily,Italy,9.851785,39.852281,restaurant,3.9,2378
Modern Kitchen,Syracuse Archaeological Park,Sicily,Italy,9.851762,39.852245,restaurant,4.5,449
Urban Cafe,Syracuse Archaeological Park,Sicily,Italy,9.85282,39.855467,restaurant,4.2,1565
Crispy Room,Syracuse Archaeological Park,Sicily,Italy,9.853824,39.852206,restaurant,4.9,2961
Norman Palace,Norman Palace,Sicily,Italy,9.227133,40.148365,place,4.6,165248
Summit Palace,Norman Palace,Sicily,Italy,9.227625,40.146658,hotel,4.8,1928
Tranquil Haven,Norman Palace,Sicily,Italy,9.228312,40.149251,hotel,4.7,3895
Oasis Lodge,Norman Palace,Sicily,Italy,9.22679,40.148797,hotel,4.6,3288
Grand Manor,Norman Palace,Sicily,Italy,9.226897,40.147201,hotel,4.8,1303
Oasis Villa,Norman Palace,Sicily,Italy,9.225605,40.149429,hotel,4.3,700
Golden Retreat,Norman Palace,Sicily,Italy,9.227725,40.149168,hotel,4.4,328
Prestige Haven,Norman Palace,Sicily,Italy,9.22799,40.146587,hotel,4.5,3323
Emerald Lodge,Norman Palace,Sicily,Italy,9.226295,40.148497,hotel,4.0,3721
Sapphire Haven,Norman Palace,Sicily,Italy,9.228864,40.147128,hotel,4.8,3860
Crystal Boutique,Norman Palace,Sicily,Italy,9.225905,40.146714,hotel,3.9,1577
Silver Boutique,Norman Palace,Sicily,Italy,9.226387,40.147896,hotel,4.1,2482
Crystal Inn,Norman Palace,Sicily,Italy,9.226382,40.147263,hotel,4.9,1004
Blue Plate,Norman Palace,Sicily,Italy,9.228626,40.147859,restaurant,4.0,2098
Signature Cafe,Norman Palace,Sicily,Italy,9.225876,40.149879,restaurant,4.5,190
The Rustic Bar & Grill,Norman Palace,Sicily,Italy,9.227967,40.150288,restaurant,5.0,1631
Gourmet Fork,Norman Palace,Sicily,Italy,9.227864,40.149051,restaurant,4.4,1228
Savory Bistro,Norman Palace,Sicily,Italy,9.228386,40.14848,restaurant,4.4,2606
Modern Cantina,Norman Palace,Sicily,Italy,9.227619,40.148298,restaurant,4.9,2264
Little Diner,Norman Palace,Sicily,Italy,9.228328,40.148593,restaurant,4.4,2902
Classic Lounge,Norman Palace,Sicily,Italy,9.225557,40.147801,restaurant,4.2,107
Urban Room,Norman Palace,Sicily,Italy,9.226996,40.149297,restaurant,3.9,1028
Blue Tavern,Norman Palace,Sicily,Italy,9.225882,40.14758,restaurant,4.7,749
Cozy Bistro,Norman Palace,Sicily,Italy,9.225909,40.147053,restaurant,4.6,2964
Vintage Steakhouse,Norman Palace,Sicily,Italy,9.228078,40.148691,restaurant,4.5,375
Cefalu Cathedral,Cefalu Cathedral,Sicily,Italy,10.619966,40.57366,place,4.6,258959
Sunset Chateau,Cefalu Cathedral,Sicily,Italy,10.618882,40.573342,hotel,4.6,3417
Pinnacle Palace,Cefalu Cathedral,Sicily,Italy,10.619797,40.572099,hotel,4.9,3635
Whispering Resort,Cefalu Cathedral,Sicily,Italy,10.621114,40.574036,hotel,4.1,3386
Silver Resort,Cefalu Cathedral,Sicily,Italy,10.619485,40.572039,hotel,4.2,4570
Sapphire Palace,Cefalu Cathedral,Sicily,Italy,10.618661,40.574316,hotel,4.2,545
Ocean Chateau,Cefalu Cathedral,Sicily,Italy,10.619747,40.575388,hotel,3.7,699
Sunset Chateau,Cefalu Cathedral,Sicily,Italy,10.620637,40.575349,hotel,4.0,3738
Solar Villa,Cefalu Cathedral,Sicily,Italy,10.621525,40.575492,hotel,4.1,1359
