location,landmark,state,country,lon_location,lat_location,type,ratings,total_reviews
Prime Diner,City Tower of Sicily,Sicily,Italy,15.37228,43.739981,restaurant,4.3,762
Red Kitchen,City Tower of Sicily,Sicily,Italy,15.386538,43.73211,restaurant,3.8,2351
Cozy Diner,City Tower of Sicily,Sicily,Italy,15.371172,43.749131,restaurant,3.9,734
Gourmet Cafe,City Tower of Sicily,Sicily,Italy,15.352761,43.7359,restaurant,4.5,1675
Spicy Brasserie,City Tower of Sicily,Sicily,Italy,15.362811,43.760419,restaurant,3.8,2924
Hidden Bar & Grill,City Tower of Sicily,Sicily,Italy,15.3536,43.749634,restaurant,3.7,1769
Little Kitchen,City Tower of Sicily,Sicily,Italy,15.368473,43.732107,restaurant,3.6,1196
National Palace of Sicily,National Palace of Sicily,Sicily,Italy,12.06881,43.75928,place,4.7,25164
Sapphire Chateau,National Palace of Sicily,Sicily,Italy,12.088058,43.771692,hotel,4.4,1035
Silver Hotel,National Palace of Sicily,Sicily,Italy,12.059765,43.748417,hotel,4.3,1773
Royal Spa,National Palace of Sicily,Sicily,Italy,12.050307,43.770038,hotel,4.8,4365
Summit Lodge,National Palace of Sicily,Sicily,Italy,12.053761,43.757238,hotel,4.0,2320
Diamond Spa,National Palace of Sicily,Sicily,Italy,12.06445,43.772739,hotel,4.0,2801
Sapphire Lodge,National Palace of Sicily,Sicily,Italy,12.053487,43.778846,hotel,3.4,1688
Tranquil Retreat,National Palace of Sicily,Sicily,Italy,12.077206,43.775789,hotel,4.7,942
Pearl Manor,National Palace of Sicily,Sicily,Italy,12.080385,43.752077,hotel,3.1,4617
Golden Villa,National Palace of Sicily,Sicily,Italy,12.078957,43.744553,hotel,4.2,1755
Crystal Villa,National Palace of Sicily,Sicily,Italy,12.072428,43.745064,hotel,4.5,1794
Sunset Resort,National Palace of Sicily,Sicily,Italy,12.050031,43.765985,hotel,4.6,440
Golden Suites,National Palace of Sicily,Sicily,Italy,12.074742,43.759851,hotel,4.9,4165
Sweet House,National Palace of Sicily,Sicily,Italy,12.073586,43.747034,restaurant,4.1,2113
Gourmet Brasserie,National Palace of Sicily,Sicily,Italy,12.056319,43.750256,restaurant,3.7,2398
Mellow Lounge,National Palace of Sicily,Sicily,Italy,12.08186,43.763872,restaurant,4.5,647
Signature Cantina,National Palace of Sicily,Sicily,Italy,12.07807,43.752606,restaurant,4.1,2607
Golden House,National Palace of Sicily,Sicily,Italy,12.05849,43.754457,restaurant,4.8,2693
Vintage Table,National Palace of Sicily,Sicily,Italy,12.067724,43.756286,restaurant,5.0,2986
Urban Tavern,National Palace of Sicily,Sicily,Italy,12.070201,43.756926,restaurant,4.1,1531
Signature Eatery,National Palace of Sicily,Sicily,Italy,12.064491,43.775873,restaurant,3.6,2220
Prime Diner,National Palace of Sicily,Sicily,Italy,12.088498,43.776658,restaurant,4.4,1477
Modern Diner,National Palace of Sicily,Sicily,Italy,12.080183,43.745597,restaurant,3.7,195
The Rustic Grill,National Palace of Sicily,Sicily,Italy,12.081736,43.769667,restaurant,3.8,1679
Vibrant Brasserie,National Palace of Sicily,Sicily,Italy,12.062177,43.771652,restaurant,4.2,2317
Majestic Castle of Sicily,Majestic Castle of Sicily,Sicily,Italy,13.380132,41.85271,place,4.4,19869
Crest Spa,Majestic Castle of Sicily,Sicily,Italy,13.365349,41.838606,hotel,4.1,4357
Majestic Villa,Majestic Castle of Sicily,Sicily,Italy,13.360475,41.839452,hotel,3.4,2758
Sunset Residences,Majestic Castle of Sicily,Sicily,Italy,13.367369,41.850748,hotel,3.8,3030
Oasis Boutique,Majestic Castle of Sicily,Sicily,Italy,13.398731,41.834433,hotel,4.0,2746
Heritage Hotel,Majestic Castle of Sicily,Sicily,Italy,13.381761,41.868135,hotel,4.2,459
Tranquil Haven,Majestic Castle of Sicily,Sicily,Italy,13.383081,41.844947,hotel,4.2,4594
Royal Chateau,Majestic Castle of Sicily,Sicily,Italy,13.380733,41.854305,hotel,4.2,4834
Sunset Palace,Majestic Castle of Sicily,Sicily,Italy,13.384995,41.866017,hotel,4.7,2594
Crest Suites,Majestic Castle of Sicily,Sicily,Italy,13.37133,41.832754,hotel,3.1,3279
Royal Lodge,Majestic Castle of Sicily,Sicily,Italy,13.390369,41.834108,hotel,4.3,4983
Pearl Manor,Majestic Castle of Sicily,Sicily,Italy,13.362071,41.859893,hotel,3.3,4734
Tranquil Suites,Majestic Castle of Sicily,Sicily,Italy,13.383085,41.833449,hotel,4.8,4171
Savory Table,Majestic Castle of Sicily,Sicily,Italy,13.380082,41.834753,restaurant,4.9,2110
Mellow Tavern,Majestic Castle of Sicily,Sicily,Italy,13.37332,41.833509,restaurant,5.0,952
Little Brasserie,Majestic Castle of Sicily,Sicily,Italy,13.368245,41.848205,restaurant,4.9,1888
Cozy Cafe,Majestic Castle of Sicily,Sicily,Italy,13.373958,41.855284,restaurant,4.4,1497
Bella Cantina,Majestic Castle of Sicily,Sicily,Italy,13.381762,41.836755,restaurant,4.7,2901
Hidden Oven,Majestic Castle of Sicily,Sicily,Italy,13.383649,41.836868,restaurant,3.8,1580
Hidden Eatery,Majestic Castle of Sicily,Sicily,Italy,13.396981,41.838306,restaurant,4.0,2346
The Rustic Fork,Majestic Castle of Sicily,Sicily,Italy,13.391394,41.86353,restaurant,4.7,2876
Prime Bistro,Majestic Castle of Sicily,Sicily,Italy,13.372285,41.835869,restaurant,3.8,1177
Cozy Plate,Majestic Castle of Sicily,Sicily,Italy,13.365617,41.837857,restaurant,4.7,411
Blue House,Majestic Castle of Sicily,Sicily,Italy,13.393737,41.866124,restaurant,4.0,2718
Modern Bar & Grill,Majestic Castle of Sicily,Sicily,Italy,13.372533,41.869531,restaurant,4.6,113
Vatican Museums,Vatican Museums,Piedmont,Italy,5.962034,37.071355,place,4.7,14246
Diamond Haven,Vatican Museums,Piedmont,Italy,5.975313,37.055099,hotel,3.0,937
Sunset Villa,Vatican Museums,Piedmont,Italy,5.977635,37.070739,hotel,4.2,4111
Summit Boutique,Vatican Museums,Piedmont,Italy,5.942625,37.076148,hotel,4.3,880
Majestic Lodge,Vatican Museums,Piedmont,Italy,5.954175,37.08935,hotel,3.8,3760
Silver Lodge,Vatican Museums,Piedmont,Italy,5.976643,37.058232,hotel,3.6,2093
Aurora Boutique,Vatican Museums,Piedmont,Italy,5.949155,37.078354,hotel,3.6,2424
Silver Lodge,Vatican Museums,Piedmont,Italy,5.979007,37.055459,hotel,3.2,4652
Summit Hotel,Vatican Museums,Piedmont,Italy,5.980221,37.089869,hotel,5.0,1781
Velvet Suites,Vatican Museums,Piedmont,Italy,5.972291,37.059354,hotel,3.1,2861
Velvet Residences,Vatican Museums,Piedmont,Italy,5.975001,37.054746,hotel,4.2,2158
Sapphire Manor,Vatican Museums,Piedmont,Italy,5.945351,37.057734,hotel,5.0,4492
Sunset Retreat,Vatican Museums,Piedmont,Italy,5.959028,37.069644,hotel,3.7,2504
Mellow Cantina,Vatican Museums,Piedmont,Italy,5.977846,37.090037,restaurant,4.7,2796
Urban House,Vatican Museums,Piedmont,Italy,5.957346,37.059607,restaurant,5.0,192
Vibrant Bistro,Vatican Museums,Piedmont,Italy,5.953323,37.081117,restaurant,4.1,1502
The Rustic Oven,Vatican Museums,Piedmont,Italy,5.945449,37.074648,restaurant,4.4,2493
Hidden Cantina,Vatican Museums,Piedmont,Italy,5.969546,37.07024,restaurant,5.0,186
Spicy Cafe,Vatican Museums,Piedmont,Italy,5.972281,37.066571,restaurant,4.9,1973
Vibrant House,Vatican Museums,Piedmont,Italy,5.973395,37.079574,restaurant,4.2,985
Cozy Bar & Grill,Vatican Museums,Piedmont,Italy,5.94721,37.083323,restaurant,4.2,997
Signature Kitchen,Vatican Museums,Piedmont,Italy,5.954227,37.078948,restaurant,4.1,695
Vibrant Table,Vatican Museums,Piedmont,Italy,5.972899,37.071682,restaurant,4.3,769
Mellow Steakhouse,Vatican Museums,Piedmont,Italy,5.947688,37.061947,restaurant,3.8,1733
Crispy Room,Vatican Museums,Piedmont,Italy,5.959308,37.076425,restaurant,4.0,2993
Imperial Gardens of Piedmont,Imperial Gardens of Piedmont,Piedmont,Italy,7.617183,37.630486,place,4.3,69497
Lunar Haven,Imperial Gardens of Piedmont,Piedmont,Italy,7.607412,37.645829,hotel,4.4,1449
Whispering Chateau,Imperial Gardens of Piedmont,Piedmont,Italy,7.603811,37.613956,hotel,3.5,2604
Golden Residences,Imperial Gardens of Piedmont,Piedmont,Italy,7.634246,37.613363,hotel,3.8,2464
Heritage Palace,Imperial Gardens of Piedmont,Piedmont,Italy,7.597987,37.626333,hotel,4.6,1324
Royal Lodge,Imperial Gardens of Piedmont,Piedmont,Italy,7.607275,37.625323,hotel,4.8,3431
Pearl Retreat,Imperial Gardens of Piedmont,Piedmont,Italy,7.611524,37.63144,hotel,3.8,3618
Lunar Manor,Imperial Gardens of Piedmont,Piedmont,Italy,7.620503,37.618474,hotel,4.9,4378
Golden Villa,Imperial Gardens of Piedmont,Piedmont,Italy,7.627263,37.616732,hotel,3.7,485
Oasis Resort,Imperial Gardens of Piedmont,Piedmont,Italy,7.609985,37.626163,hotel,3.2,3724
Silver Villa,Imperial Gardens of Piedmont,Piedmont,Italy,7.616196,37.612387,hotel,4.5,577
Pinnacle Spa,Imperial Gardens of Piedmont,Piedmont,Italy,7.603069,37.614828,hotel,3.3,3511
Golden Lodge,Imperial Gardens of Piedmont,Piedmont,Italy,7.612192,37.627382,hotel,4.7,548
Blue Tavern,Imperial Gardens of Piedmont,Piedmont,Italy,7.613339,37.620337,restaurant,4.8,160
Savory Plate,Imperial Gardens of Piedmont,Piedmont,Italy,7.603592,37.629007,restaurant,4.1,1635
Mellow Brasserie,Imperial Gardens of Piedmont,Piedmont,Italy,7.597592,37.647177,restaurant,4.7,942
Blue Kitchen,Imperial Gardens of Piedmont,Piedmont,Italy,7.630799,37.635155,restaurant,4.2,2216
Classic Kitchen,Imperial Gardens of Piedmont,Piedmont,Italy,7.615672,37.629596,restaurant,4.1,2520
Sweet Grill,Imperial Gardens of Piedmont,Piedmont,Italy,7.616902,37.6396,restaurant,4.9,809
Vibrant Tavern,Imperial Gardens of Piedmont,Piedmont,Italy,7.628057,37.617536,restaurant,3.9,2027
Crispy House,Imperial Gardens of Piedmont,Piedmont,Italy,7.609659,37.638158,restaurant,3.8,2256
Classic Bar & Grill,Imperial Gardens of Piedmont,Piedmont,Italy,7.616846,37.626975,restaurant,4.9,484
Hidden Tavern,Imperial Gardens of Piedmont,Piedmont,Italy,7.627346,37.630673,restaurant,4.1,482
Crispy Bistro,Imperial Gardens of Piedmont,Piedmont,Italy,7.608367,37.639046,restaurant,4.4,2317
Sweet Bistro,Imperial Gardens of Piedmont,Piedmont,Italy,7.615115,37.633176,restaurant,4.8,2748
City Fort of Piedmont,City Fort of Piedmont,Piedmont,Italy,6.6628,39.550714,place,4.2,97644
Tranquil Spa,City Fort of Piedmont,Piedmont,Italy,6.647671,39.564589,hotel,3.7,839
Velvet Retreat,City Fort of Piedmont,Piedmont,Italy,6.643228,39.567232,hotel,4.1,3968
Grand Plaza,City Fort of Piedmont,Piedmont,Italy,6.68218,39.536442,hotel,4.6,3317
Majestic Residences,City Fort of Piedmont,Piedmont,Italy,6.681256,39.551539,hotel,3.1,1408
Lunar Suites,City Fort of Piedmont,Piedmont,Italy,6.661206,39.568401,hotel,3.8,3308
Majestic Haven,City Fort of Piedmont,Piedmont,Italy,6.650569,39.564928,hotel,4.4,4486
Whispering Residences,City Fort of Piedmont,Piedmont,Italy,6.659574,39.543391,hotel,4.9,309
Royal Manor,City Fort of Piedmont,Piedmont,Italy,6.653313,39.544907,hotel,3.3,315
Lunar Haven,City Fort of Piedmont,Piedmont,Italy,6.66214,39.547557,hotel,4.5,3905
Crystal Inn,City Fort of Piedmont,Piedmont,Italy,6.662139,39.535257,hotel,4.9,3174
Golden Resort,City Fort of Piedmont,Piedmont,Italy,6.679575,39.566111,hotel,3.3,2061
Royal Villa,City Fort of Piedmont,Piedmont,Italy,6.658012,39.550377,hotel,3.1,3140
Spicy Spoon,City Fort of Piedmont,Piedmont,Italy,6.669744,39.5336,restaurant,4.7,2262
Classic Tavern,City Fort of Piedmont,Piedmont,Italy,6.656042,39.546198,restaurant,3.7,876
Classic Spoon,City Fort of Piedmont,Piedmont,Italy,6.654585,39.539748,restaurant,4.5,327
The Rustic Plate,City Fort of Piedmont,Piedmont,Italy,6.666335,39.531479,restaurant,4.0,2367
Cozy Table,City Fort of Piedmont,Piedmont,Italy,6.651562,39.552766,restaurant,4.8,1540
Vintage Room,City Fort of Piedmont,Piedmont,Italy,6.654405,39.565072,restaurant,4.0,210
Blue Bistro,City Fort of Piedmont,Piedmont,Italy,6.653902,39.543354,restaurant,3.6,139
Savory Spoon,City Fort of Piedmont,Piedmont,Italy,6.658766,39.545963,restaurant,4.1,1579
Cozy Cantina,City Fort of Piedmont,Piedmont,Italy,6.66334,39.55386,restaurant,4.4,2676
Signature Brasserie,City Fort of Piedmont,Piedmont,Italy,6.651246,39.556301,restaurant,4.5,399
Signature Lounge,City Fort of Piedmont,Piedmont,Italy,6.682578,39.555754,restaurant,3.9,685
Blue Bistro,City Fort of Piedmont,Piedmont,Italy,6.675862,39.532957,restaurant,3.7,1736
City Cathedral of Piedmont,City Cathedral of Piedmont,Piedmont,Italy,5.893407,40.662155,place,4.9,26064
Grand Haven,City Cathedral of Piedmont,Piedmont,Italy,5.894966,40.668842,hotel,4.4,4398
Sunset Villa,City Cathedral of Piedmont,Piedmont,Italy,5.877156,40.666738,hotel,4.2,2966
Diamond Suites,City Cathedral of Piedmont,Piedmont,Italy,5.907818,40.665734,hotel,4.7,4050
Sapphire Plaza,City Cathedral of Piedmont,Piedmont,Italy,5.877823,40.672772,hotel,4.8,3096
Sunset Lodge,City Cathedral of Piedmont,Piedmont,Italy,5.900438,40.66425,hotel,3.4,3245
Royal Residences,City Cathedral of Piedmont,Piedmont,Italy,5.876876,40.673397,hotel,3.6,4668
Prestige Suites,City Cathedral of Piedmont,Piedmont,Italy,5.88231,40.657269,hotel,4.5,2603
Velvet Lodge,City Cathedral of Piedmont,Piedmont,Italy,5.89702,40.653465,hotel,4.4,1973
Pearl Spa,City Cathedral of Piedmont,Piedmont,Italy,5.882719,40.667874,hotel,3.9,3914
Emerald Spa,City Cathedral of Piedmont,Piedmont,Italy,5.903294,40.652885,hotel,3.7,3341
Sunset Palace,City Cathedral of Piedmont,Piedmont,Italy,5.902682,40.676819,hotel,3.2,2795
Whispering Chateau,City Cathedral of Piedmont,Piedmont,Italy,5.889365,40.667962,hotel,4.8,127
Savory Lounge,City Cathedral of Piedmont,Piedmont,Italy,5.912611,40.65445,restaurant,3.6,1847
Bella Room,City Cathedral of Piedmont,Piedmont,Italy,5.893143,40.659268,restaurant,3.5,361
Vibrant Cafe,City Cathedral of Piedmont,Piedmont,Italy,5.910712,40.648458,restaurant,4.9,1610
Urban Oven,City Cathedral of Piedmont,Piedmont,Italy,5.908044,40.653526,restaurant,4.4,981
Gourmet Room,City Cathedral of Piedmont,Piedmont,Italy,5.891506,40.678993,restaurant,4.6,662
Crispy Oven,City Cathedral of Piedmont,Piedmont,Italy,5.89735,40.671383,restaurant,4.5,2082
Signature Bistro,City Cathedral of Piedmont,Piedmont,Italy,5.873909,40.675107,restaurant,4.8,1800
Savory Spoon,City Cathedral of Piedmont,Piedmont,Italy,5.905008,40.665543,restaurant,4.1,1577
Urban Spoon,City Cathedral of Piedmont,Piedmont,Italy,5.877635,40.653842,restaurant,4.1,1653
Vintage Table,City Cathedral of Piedmont,Piedmont,Italy,5.895643,40.678585,restaurant,4.3,1141
Classic Spoon,City Cathedral of Piedmont,Piedmont,Italy,5.905529,40.659104,restaurant,3.9,1292
Red Kitchen,City Cathedral of Piedmont,Piedmont,Italy,5.900952,40.643057,restaurant,4.1,2190
Historic Fort of Piedmont,Historic Fort of Piedmont,Piedmont,Italy,7.632632,38.274061,place,4.9,51358
Pearl Manor,Historic Fort of Piedmont,Piedmont,Italy,7.650525,38.286548,hotel,4.4,3823
Lunar Plaza,Historic Fort of Piedmont,Piedmont,Italy,7.634749,38.256686,hotel,4.3,3802
Pinnacle Villa,Historic Fort of Piedmont,Piedmont,Italy,7.650204,38.293658,hotel,4.3,4436
Sunset Boutique,Historic Fort of Piedmont,Piedmont,Italy,7.626383,38.271037,hotel,3.4,274
Grand Residences,Historic Fort of Piedmont,Piedmont,Italy,7.652194,38.279146,hotel,4.7,4040
Heritage Hotel,Historic Fort of Piedmont,Piedmont,Italy,7.651193,38.262686,hotel,4.8,3330
Summit Plaza,Historic Fort of Piedmont,Piedmont,Italy,7.637901,38.278841,hotel,4.6,4190
Aurora Plaza,Historic Fort of Piedmont,Piedmont,Italy,7.651512,38.286948,hotel,3.9,4387
Summit Lodge,Historic Fort of Piedmont,Piedmont,Italy,7.639824,38.269397,hotel,4.2,3446
Sunset Resort,Historic Fort of Piedmont,Piedmont,Italy,7.652036,38.274042,hotel,4.1,756
Grand Residences,Historic Fort of Piedmont,Piedmont,Italy,7.650018,38.268317,hotel,3.5,419
Tranquil Plaza,Historic Fort of Piedmont,Piedmont,Italy,7.629923,38.293482,hotel,4.1,3714
Red Eatery,Historic Fort of Piedmont,Piedmont,Italy,7.646159,38.2586,restaurant,4.7,1344
Golden Plate,Historic Fort of Piedmont,Piedmont,Italy,7.650657,38.286931,restaurant,3.9,1194
Hidden Eatery,Historic Fort of Piedmont,Piedmont,Italy,7.629131,38.260156,restaurant,3.6,464
The Rustic House,Historic Fort of Piedmont,Piedmont,Italy,7.64517,38.28871,restaurant,4.1,1751
Vibrant Oven,Historic Fort of Piedmont,Piedmont,Italy,7.651088,38.291,restaurant,3.7,1913
Spicy Table,Historic Fort of Piedmont,Piedmont,Italy,7.640501,38.287374,restaurant,3.9,767
Mellow Steakhouse,Historic Fort of Piedmont,Piedmont,Italy,7.627804,38.26238,restaurant,4.2,316
Bella Cantina,Historic Fort of Piedmont,Piedmont,Italy,7.629154,38.274726,restaurant,4.0,1772
Modern Fork,Historic Fort of Piedmont,Piedmont,Italy,7.632637,38.256913,restaurant,3.7,239
Cozy Cantina,Historic Fort of Piedmont,Piedmont,Italy,7.629854,38.276315,restaurant,4.4,696
The Rustic Bite,Historic Fort of Piedmont,Piedmont,Italy,7.630979,38.293709,restaurant,4.9,2445
Vibrant Grill,Historic Fort of Piedmont,Piedmont,Italy,7.638168,38.283036,restaurant,4.2,110
Ancient Palace of Piedmont,Ancient Palace of Piedmont,Piedmont,Italy,6.8061,40.566362,place,4.4,93541
Summit Plaza,Ancient Palace of Piedmont,Piedmont,Italy,6.809581,40.57712,hotel,4.4,2497
Velvet Suites,Ancient Palace of Piedmont,Piedmont,Italy,6.821238,40.561636,hotel,3.8,4093
Diamond Haven,Ancient Palace of Piedmont,Piedmont,Italy,6.7904,40.548049,hotel,3.9,3322
Golden Plaza,Ancient Palace of Piedmont,Piedmont,Italy,6.82264,40.568308,hotel,4.8,510
Velvet Manor,Ancient Palace of Piedmont,Piedmont,Italy,6.796514,40.561342,hotel,4.4,4271
Lunar Palace,Ancient Palace of Piedmont,Piedmont,Italy,6.807458,40.578379,hotel,4.2,1329
Solar Plaza,Ancient Palace of Piedmont,Piedmont,Italy,6.820592,40.580991,hotel,5.0,251
Majestic Plaza,Ancient Palace of Piedmont,Piedmont,Italy,6.801494,40.578137,hotel,4.4,4018
Solar Retreat,Ancient Palace of Piedmont,Piedmont,Italy,6.804171,40.57203,hotel,3.6,1210
Grand Haven,Ancient Palace of Piedmont,Piedmont,Italy,6.788348,40.566666,hotel,4.9,1827
Emerald Haven,Ancient Palace of Piedmont,Piedmont,Italy,6.823913,40.546413,hotel,3.8,4601
Summit Haven,Ancient Palace of Piedmont,Piedmont,Italy,6.820019,40.553281,hotel,4.8,324
Vibrant Bar & Grill,Ancient Palace of Piedmont,Piedmont,Italy,6.819484,40.563524,restaurant,4.3,1985
Prime Steakhouse,Ancient Palace of Piedmont,Piedmont,Italy,6.817748,40.584728,restaurant,4.7,2796
Spicy Lounge,Ancient Palace of Piedmont,Piedmont,Italy,6.790934,40.56592,restaurant,4.1,559
Cozy Lounge,Ancient Palace of Piedmont,Piedmont,Italy,6.824325,40.565699,restaurant,3.7,216
Mellow Plate,Ancient Palace of Piedmont,Piedmont,Italy,6.801683,40.560081,restaurant,3.8,1677
Red Spoon,Ancient Palace of Piedmont,Piedmont,Italy,6.810255,40.567937,restaurant,4.6,2812
Red Steakhouse,Ancient Palace of Piedmont,Piedmont,Italy,6.814971,40.562617,restaurant,4.1,2285
Green Diner,Ancient Palace of Piedmont,Piedmont,Italy,6.79017,40.555348,restaurant,4.7,2927
Red House,Ancient Palace of Piedmont,Piedmont,Italy,6.792783,40.584755,restaurant,4.9,207
Golden Steakhouse,Ancient Palace of Piedmont,Piedmont,Italy,6.801146,40.548881,restaurant,3.5,461
Vintage Table,Ancient Palace of Piedmont,Piedmont,Italy,6.820411,40.574726,restaurant,4.0,2388
The Rustic Cantina,Ancient Palace of Piedmont,Piedmont,Italy,6.819314,40.570453,restaurant,3.9,2305
National Square of Piedmont,National Square of Piedmont,Piedmont,Italy,6.450154,37.065898,place,4.4,5826
Emerald Inn,National Square of Piedmont,Piedmont,Italy,6.45704,37.076029,hotel,3.3,3736
Grand Resort,National Square of Piedmont,Piedmont,Italy,6.430774,37.075524,hotel,4.1,2578
Golden Plaza,National Square of Piedmont,Piedmont,Italy,6.442584,37.057303,hotel,3.2,3926
Heritage Chateau,National Square of Piedmont,Piedmont,Italy,6.444913,37.063068,hotel,3.8,3363
Sapphire Retreat,National Square of Piedmont,Piedmont,Italy,6.433657,37.052708,hotel,5.0,4881
Tranquil Haven,National Square of Piedmont,Piedmont,Italy,6.454976,37.046293,hotel,4.8,4910
Lunar Haven,National Square of Piedmont,Piedmont,Italy,6.462553,37.049182,hotel,4.5,1202
Majestic Plaza,National Square of Piedmont,Piedmont,Italy,6.434248,37.059485,hotel,4.6,137
Grand Lodge,National Square of Piedmont,Piedmont,Italy,6.448536,37.061037,hotel,4.0,377
Sunset Haven,National Square of Piedmont,Piedmont,Italy,6.457935,37.072249,hotel,4.5,1938
Grand Chateau,National Square of Piedmont,Piedmont,Italy,6.451121,37.054456,hotel,4.4,251
Lunar Boutique,National Square of Piedmont,Piedmont,Italy,6.443819,37.066321,hotel,3.8,3951
Sweet Plate,National Square of Piedmont,Piedmont,Italy,6.454193,37.049196,restaurant,4.9,90
Vintage Bite,National Square of Piedmont,Piedmont,Italy,6.435318,37.085304,restaurant,3.6,2349
Little Bar & Grill,National Square of Piedmont,Piedmont,Italy,6.453583,37.076771,restaurant,3.7,980
Little Bistro,National Square of Piedmont,Piedmont,Italy,6.433283,37.067892,restaurant,4.8,1488
Vintage Lounge,National Square of Piedmont,Piedmont,Italy,6.449805,37.053325,restaurant,3.9,691
Vintage Eatery,National Square of Piedmont,Piedmont,Italy,6.445737,37.059312,restaurant,3.5,1067
Golden Cafe,National Square of Piedmont,Piedmont,Italy,6.442644,37.048082,restaurant,4.9,2372
Modern Eatery,National Square of Piedmont,Piedmont,Italy,6.462357,37.069137,restaurant,4.4,2964
Blue Cantina,National Square of Piedmont,Piedmont,Italy,6.436539,37.056481,restaurant,3.8,1161
Classic Plate,National Square of Piedmont,Piedmont,Italy,6.461816,37.056444,restaurant,4.6,1688
Spicy Brasserie,National Square of Piedmont,Piedmont,Italy,6.467208,37.082106,restaurant,4.8,2399
Signature Brasserie,National Square of Piedmont,Piedmont,Italy,6.437225,37.051016,restaurant,3.6,2470
Imperial Bridge of Piedmont,Imperial Bridge of Piedmont,Piedmont,Italy,7.135376,37.888398,place,4.6,13633
Golden Lodge,Imperial Bridge of Piedmont,Piedmont,Italy,7.122901,37.905918,hotel,3.3,2864
Sunset Palace,Imperial Bridge of Piedmont,Piedmont,Italy,7.138896,37.880183,hotel,3.4,709
Heritage Palace,Imperial Bridge of Piedmont,Piedmont,Italy,7.119951,37.887704,hotel,3.6,3192
Crest Inn,Imperial Bridge of Piedmont,Piedmont,Italy,7.117801,37.882161,hotel,4.0,554
Summit Lodge,Imperial Bridge of Piedmont,Piedmont,Italy,7.140915,37.890494,hotel,3.2,3801
Majestic Inn,Imperial Bridge of Piedmont,Piedmont,Italy,7.11546,37.888175,hotel,3.2,2886
Golden Palace,Imperial Bridge of Piedmont,Piedmont,Italy,7.153831,37.897137,hotel,3.9,1707
Oasis Boutique,Imperial Bridge of Piedmont,Piedmont,Italy,7.154683,37.874597,hotel,3.1,3032
Whispering Palace,Imperial Bridge of Piedmont,Piedmont,Italy,7.117743,37.877329,hotel,3.7,3164
Sunset Retreat,Imperial Bridge of Piedmont,Piedmont,Italy,7.122848,37.887525,hotel,4.0,1630
Royal Chateau,Imperial Bridge of Piedmont,Piedmont,Italy,7.150771,37.902081,hotel,4.5,1387
Heritage Residences,Imperial Bridge of Piedmont,Piedmont,Italy,7.11545,37.878869,hotel,3.9,4819
Bella Bite,Imperial Bridge of Piedmont,Piedmont,Italy,7.139989,37.898651,restaurant,4.7,344
Bella Cafe,Imperial Bridge of Piedmont,Piedmont,Italy,7.144516,37.874134,restaurant,3.6,983
Spicy Brasserie,Imperial Bridge of Piedmont,Piedmont,Italy,7.117424,37.89649,restaurant,4.6,1618
Red Eatery,Imperial Bridge of Piedmont,Piedmont,Italy,7.11907,37.904848,restaurant,4.2,2087
Red Lounge,Imperial Bridge of Piedmont,Piedmont,Italy,7.121419,37.897623,restaurant,3.6,728
Savory Oven,Imperial Bridge of Piedmont,Piedmont,Italy,7.121857,37.86906,restaurant,3.8,2301
Green Bar & Grill,Imperial Bridge of Piedmont,Piedmont,Italy,7.148752,37.869146,restaurant,4.7,2420
Sweet Spoon,Imperial Bridge of Piedmont,Piedmont,Italy,7.12753,37.877453,restaurant,3.7,2414
Crispy Cafe,Imperial Bridge of Piedmont,Piedmont,Italy,7.136813,37.901673,restaurant,3.9,322
Sweet Bite,Imperial Bridge of Piedmont,Piedmont,Italy,7.147423,37.878315,restaurant,3.6,330
Modern Spoon,Imperial Bridge of Piedmont,Piedmont,Italy,7.150624,37.892162,restaurant,3.8,2023
Crispy Spoon,Imperial Bridge of Piedmont,Piedmont,Italy,7.118563,37.891923,restaurant,3.7,2265
City Museum of Piedmont,City Museum of Piedmont,Piedmont,Italy,7.59724,38.895141,place,4.9,14548
Prestige Hotel,City Museum of Piedmont,Piedmont,Italy,7.61382,38.914066,hotel,3.1,1252
Sunset Spa,City Museum of Piedmont,Piedmont,Italy,7.586536,38.893902,hotel,3.8,284
Crest Suites,City Museum of Piedmont,Piedmont,Italy,7.60074,38.875703,hotel,4.9,3859
Heritage Residences,City Museum of Piedmont,Piedmont,Italy,7.594316,38.881432,hotel,3.9,3841
Pearl Plaza,City Museum of Piedmont,Piedmont,Italy,7.578618,38.910508,hotel,4.1,3116
Silver Hotel,City Museum of Piedmont,Piedmont,Italy,7.592164,38.908826,hotel,4.5,637
Pinnacle Inn,City Museum of Piedmont,Piedmont,Italy,7.613854,38.888047,hotel,3.6,657
Crystal Villa,City Museum of Piedmont,Piedmont,Italy,7.582141,38.903742,hotel,4.3,2239
Golden Lodge,City Museum of Piedmont,Piedmont,Italy,7.598726,38.900906,hotel,4.6,1094
Oasis Inn,City Museum of Piedmont,Piedmont,Italy,7.600537,38.885251,hotel,4.9,1926
Whispering Inn,City Museum of Piedmont,Piedmont,Italy,7.587648,38.876799,hotel,3.7,4658
Velvet Palace,City Museum of Piedmont,Piedmont,Italy,7.59749,38.889643,hotel,3.7,620
Little Kitchen,City Museum of Piedmont,Piedmont,Italy,7.59826,38.899394,restaurant,4.5,473
